2022-01-14 07:36:36.5|Info|MigrationLogger|*** 111: create_language_profiles migrating ***
2022-01-14 07:36:36.5|Info|create_language_profiles|Starting migration to 111
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 112: added_regex_to_scenemapping migrating ***
2022-01-14 07:36:36.5|Info|added_regex_to_scenemapping|Starting migration to 112
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 113: consolidate_indexer_baseurl migrating ***
2022-01-14 07:36:36.5|Info|consolidate_indexer_baseurl|Starting migration to 113
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 114: rename_indexer_status_id migrating ***
2022-01-14 07:36:36.5|Info|rename_indexer_status_id|Starting migration to 114
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 115: add_downloadclient_status migrating ***
2022-01-14 07:36:36.5|Info|add_downloadclient_status|Starting migration to 115
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 116: disable_nyaa migrating ***
2022-01-14 07:36:36.5|Info|disable_nyaa|Starting migration to 116
2022-01-14 07:36:36.5|Info|MigrationLogger|*** 117: add_webrip_and_br480_qualites_in_profile migrating ***
2022-01-14 07:36:36.5|Info|add_webrip_and_br480_qualites_in_profile|Starting migration to 117
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 118: add_history_eventType_index migrating ***
2022-01-14 07:36:36.6|Info|add_history_eventType_index|Starting migration to 118
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 119: separate_automatic_and_interactive_searches migrating ***
2022-01-14 07:36:36.6|Info|separate_automatic_and_interactive_searches|Starting migration to 119
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 120: update_series_episodes_history_indexes migrating ***
2022-01-14 07:36:36.6|Info|update_series_episodes_history_indexes|Starting migration to 120
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 121: update_animetosho_url migrating ***
2022-01-14 07:36:36.6|Info|update_animetosho_url|Starting migration to 121
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 122: add_remux_qualities_in_profile migrating ***
2022-01-14 07:36:36.6|Info|add_remux_qualities_in_profile|Starting migration to 122
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 123: add_history_seriesId_index migrating ***
2022-01-14 07:36:36.6|Info|add_history_seriesId_index|Starting migration to 123
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 124: remove_media_browser_metadata migrating ***
2022-01-14 07:36:36.6|Info|remove_media_browser_metadata|Starting migration to 124
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 125: remove_notify_my_android_and_pushalot_notifications migrating ***
2022-01-14 07:36:36.6|Info|remove_notify_my_android_and_pushalot_notifications|Starting migration to 125
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 126: add_custom_filters migrating ***
2022-01-14 07:36:36.6|Info|add_custom_filters|Starting migration to 126
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 127: rename_restrictions_to_release_profiles migrating ***
2022-01-14 07:36:36.6|Info|rename_restrictions_to_release_profiles|Starting migration to 127
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 128: rename_quality_profiles_add_upgrade_allowed migrating ***
2022-01-14 07:36:36.6|Info|rename_quality_profiles_add_upgrade_allowed|Starting migration to 128
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 129: add_relative_original_path_to_episode_file migrating ***
2022-01-14 07:36:36.6|Info|add_relative_original_path_to_episode_file|Starting migration to 129
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 130: episode_last_searched_time migrating ***
2022-01-14 07:36:36.6|Info|episode_last_searched_time|Starting migration to 130
2022-01-14 07:36:36.6|Info|MigrationLogger|*** 131: download_propers_config migrating ***
2022-01-14 07:36:36.6|Info|download_propers_config|Starting migration to 131
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 132: add_download_client_priority migrating ***
2022-01-14 07:36:36.7|Info|add_download_client_priority|Starting migration to 132
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 134: add_specials_folder_format migrating ***
2022-01-14 07:36:36.7|Info|add_specials_folder_format|Starting migration to 134
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 135: health_issue_notification migrating ***
2022-01-14 07:36:36.7|Info|health_issue_notification|Starting migration to 135
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 136: add_indexer_and_enabled_to_release_profiles migrating ***
2022-01-14 07:36:36.7|Info|add_indexer_and_enabled_to_release_profiles|Starting migration to 136
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 137: add_airedbefore_to_episodes migrating ***
2022-01-14 07:36:36.7|Info|add_airedbefore_to_episodes|Starting migration to 137
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 138: remove_bitmetv migrating ***
2022-01-14 07:36:36.7|Info|remove_bitmetv|Starting migration to 138
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 139: add_download_history migrating ***
2022-01-14 07:36:36.7|Info|add_download_history|Starting migration to 139
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 140: remove_chown_and_folderchmod_config_v2 migrating ***
2022-01-14 07:36:36.7|Info|remove_chown_and_folderchmod_config_v2|Starting migration to 140
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 141: add_update_history migrating ***
2022-01-14 07:36:36.7|Info|add_update_history|Starting migration to 141
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 142: import_lists migrating ***
2022-01-14 07:36:36.7|Info|import_lists|Starting migration to 142
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 143: add_priority_to_indexers migrating ***
2022-01-14 07:36:36.7|Info|add_priority_to_indexers|Starting migration to 143
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 144: import_lists_series_type_and_season_folder migrating ***
2022-01-14 07:36:36.7|Info|import_lists_series_type_and_season_folder|Starting migration to 144
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 145: remove_growl migrating ***
2022-01-14 07:36:36.7|Info|remove_growl|Starting migration to 145
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 146: cleanup_duplicates_updatehistory migrating ***
2022-01-14 07:36:36.7|Info|cleanup_duplicates_updatehistory|Starting migration to 146
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 147: swap_filechmod_for_folderchmod migrating ***
2022-01-14 07:36:36.7|Info|swap_filechmod_for_folderchmod|Starting migration to 147
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 148: mediainfo_channels migrating ***
2022-01-14 07:36:36.7|Info|mediainfo_channels|Starting migration to 148
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 149: add_on_delete_to_notifications migrating ***
2022-01-14 07:36:36.7|Info|add_on_delete_to_notifications|Starting migration to 149
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 150: add_scene_mapping_origin migrating ***
2022-01-14 07:36:36.7|Info|add_scene_mapping_origin|Starting migration to 150
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 151: remove_custom_filter_type migrating ***
2022-01-14 07:36:36.7|Info|remove_custom_filter_type|Starting migration to 151
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 152: update_btn_url_to_https migrating ***
2022-01-14 07:36:36.7|Info|update_btn_url_to_https|Starting migration to 152
2022-01-14 07:36:36.7|Info|MigrationLogger|*** 153: add_on_episodefiledelete_for_upgrade migrating ***
2022-01-14 07:36:36.7|Info|add_on_episodefiledelete_for_upgrade|Starting migration to 153
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 154: add_name_release_profile migrating ***
2022-01-14 07:36:36.8|Info|add_name_release_profile|Starting migration to 154
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 155: add_arabic_and_hindi_languages migrating ***
2022-01-14 07:36:36.8|Info|add_arabic_and_hindi_languages|Starting migration to 155
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 156: add_bypass_to_delay_profile migrating ***
2022-01-14 07:36:36.8|Info|add_bypass_to_delay_profile|Starting migration to 156
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 157: email_multiple_addresses migrating ***
2022-01-14 07:36:36.8|Info|email_multiple_addresses|Starting migration to 157
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 158: cdh_per_downloadclient migrating ***
2022-01-14 07:36:36.8|Info|cdh_per_downloadclient|Starting migration to 158
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 159: add_indexer_tags migrating ***
2022-01-14 07:36:36.8|Info|add_indexer_tags|Starting migration to 159
2022-01-14 07:36:36.8|Info|MigrationLogger|*** 160: rename_blacklist_to_blocklist migrating ***
2022-01-14 07:36:36.8|Info|rename_blacklist_to_blocklist|Starting migration to 160
2022-01-14 07:36:36.8|Info|MigrationLogger|*** Checking database for required migrations data source=/config/logs.db;cache size=-10000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3 ***
2022-01-14 07:36:36.8|Info|MigrationLogger|*** VersionMigration migrating ***
